ᎦᎸᏍᏙᏗ,Tool for climbing  (ᎦᎴᎦ) Synthetic
ᎦᎴᎩ,blacksnake (ᎦᎴᎩ)
ᎦᎴᏂ,his ear (ᎦᎴᏂ)
ᏗᎦᎴᏂ,his ear (ᎦᎴᏂ)
ᎦᎴᏴᏍᎦ,a long object is falling from an upright position (ᎦᎴᏴᏍᎦ)
ᏥᎴᏴᏍᎦ,a long object is falling from an upright position (ᎦᎴᏴᏍᎦ)
ᎤᎴᏴᏒᎢ,a long object is falling from an upright position (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᏍᎪᎢ,a long object is falling from an upright position (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᏍᎩ,One who is a long object is falling from an upright position (ᎦᎴᏴᏍᎦ) Synthetic
ᎯᎴᏴᎯ,a long object is falling from an upright position (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᎯ,Let be a long object is falling from an upright position (ᎦᎴᏴᏍᎦ) Synthetic
ᎦᎴᏴᎭ,Recently a long object is falling from an upright position (ᎦᎴᏴᏍᎦ) Synthetic
ᎤᎴᏴᎯᏍᏗ,a long object is falling from an upright position (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᎯᏍᏗ,[For doing unto/For the doing of] a long object is falling from an upright position (ᎦᎴᏴᏍᎦ) Synthetic
ᎦᎴᏴᎯᏍᏙᏗ,Tool for a long object is falling from an upright position (ᎦᎴᏴᏍᎦ) Synthetic
ᎦᎴᏴᏍᎦ,burning (ᎦᎴᏴᏍᎦ)
ᏥᎴᏴᏍᎦ,burning (ᎦᎴᏴᏍᎦ)
ᎤᎴᏴᏒᎢ,burning (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᏍᎪᎢ,burning (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᏍᎩ,One who is burning (ᎦᎴᏴᏍᎦ) Synthetic
ᎯᎴᏴᎯ,burning (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᎯ,Let be burning (ᎦᎴᏴᏍᎦ) Synthetic
ᎦᎴᏴᎭ,Recently burning (ᎦᎴᏴᏍᎦ) Synthetic
ᎤᎴᏴᎯᏍᏗ,burning (ᎦᎴᏴᏍᎦ)
ᎦᎴᏴᎯᏍᏗ,[For doing unto/For the doing of] burning (ᎦᎴᏴᏍᎦ) Synthetic
ᎦᎴᏴᎯᏍᏙᏗ,Tool for burning (ᎦᎴᏴᏍᎦ) Synthetic
ᎦᎵᎥᏂᎭ,spanking him (ᎦᎵᎥᏂᎭ)
ᏥᎵᎥᏂᎭ,spanking him (ᎦᎵᎥᏂᎭ)
ᎤᎵᎥᏂᎸᎢ,spanking him (ᎦᎵᎥᏂᎭ)
ᎦᎵᎥᏂᎰᎢ,spanking him (ᎦᎵᎥᏂᎭ)
ᎦᎵᎥᏂᎯ,One who is spanking him (ᎦᎵᎥᏂᎭ) Synthetic
ᎯᎵᎥᏂᎦ,spanking him (ᎦᎵᎥᏂᎭ)
ᎦᎵᎥᏂᎦ,Recently spanking him (ᎦᎵᎥᏂᎭ) Synthetic
ᎤᎵᎥᏂᏍᏗ,spanking him (ᎦᎵᎥᏂᎭ)
ᎦᎵᎥᏂᏍᏗ,[For doing unto/For the doing of] spanking  (ᎦᎵᎥᏂᎭ) Synthetic
ᎦᎵᎥᏂᏍᏙᏗ,Tool for spanking  (ᎦᎵᎥᏂᎭ) Synthetic
ᎦᎵᎦ,it (forest or grass) is burning (ᎦᎵᎦ)
ᎤᎵᏨᎢ,it (forest or grass) is burning (ᎦᎵᎦ)
ᎦᎵᎪᎢ,it (forest or grass) is burning (ᎦᎵᎦ)
ᎦᎵᎩ,One who is it (forest or grass) is burning (ᎦᎵᎦ) Synthetic
ᎦᎵᎭ,taking a long object out of a container (ᎦᎵᎭ)
ᏥᎵᎠ,taking a long object out of a container (ᎦᎵᎭ)
ᎤᎸᎲᎢ,taking a long object out of a container (ᎦᎵᎭ)
ᎦᎵᏍᎪᎢ,taking a long object out of a container (ᎦᎵᎭ)
ᎦᎵᏍᎩ,One who is taking a long object out of a container (ᎦᎵᎭ) Synthetic
ᎯᎳ,taking a long object out of a container (ᎦᎵᎭ)
ᎦᎳ,Recently taking a long object out of a container (ᎦᎵᎭ) Synthetic
ᎤᎸᏗ,taking a long object out of a container (ᎦᎵᎭ)
ᎦᎸᏗ,[For doing unto/For the doing of] taking a long object out of a container (ᎦᎵᎭ) Synthetic
ᎦᎸᏙᏗ,Tool for taking a long object out of a container (ᎦᎵᎭ) Synthetic
ᎦᎵᏉᎩ,seven (ᎦᎵᏉᎩ)
ᎦᎵᏉᎩᏁᎢ,seventh (ᎦᎵᏉᎩᏁᎢ)
ᎦᎵᏗᎭ,putting it into a container (ᎦᎵᏗᎭ)
ᏥᎶᏗᎭ,putting it into a container (ᎦᎵᏗᎭ)
ᎤᎵᏔᏅᎢ,putting it into a container (ᎦᎵᏗᎭ)
ᎦᎵᏗᏍᎪᎢ,putting it into a container (ᎦᎵᏗᎭ)
ᎦᎵᏗᏍᎩ,One who is putting it into a container (ᎦᎵᏗᎭ) Synthetic
ᎯᎵᏓ,putting it into a container (ᎦᎵᏗᎭ)
ᎦᎵᏓ,Recently putting it into a container (ᎦᎵᏗᎭ) Synthetic
ᎤᎵᏙᏗ,putting it into a container (ᎦᎵᏗᎭ)
ᎦᎵᏙᏗ,[For doing unto/For the doing of] putting  into a container (ᎦᎵᏗᎭ) Synthetic
ᎦᎵᏙᏙᏗ,Tool for putting  into a container (ᎦᎵᏗᎭ) Synthetic
ᎦᎵᏙᎭ,climbing around (ᎦᎵᏙᎭ)
ᏥᎵᏙᎭ,climbing around (ᎦᎵᏙᎭ)
ᎤᎵᏙᎸᎢ,climbing around (ᎦᎵᏙᎭ)
ᎦᎵᏙᎰᎢ,climbing around (ᎦᎵᏙᎭ)
ᎦᎵᏙᎯ,One who is climbing around (ᎦᎵᏙᎭ) Synthetic
ᎯᎵᏓ,climbing around (ᎦᎵᏙᎭ)
ᎦᎵᏓ,Recently climbing around (ᎦᎵᏙᎭ) Synthetic
ᎤᎵᏓᏍᏗ,climbing around (ᎦᎵᏙᎭ)
ᎦᎵᏓᏍᏗ,[For doing unto/For the doing of] climbing around (ᎦᎵᏙᎭ) Synthetic
ᎦᎵᏓᏍᏙᏗ,Tool for climbing around (ᎦᎵᏙᎭ) Synthetic
ᎦᎵᏙᏗ,container (ᎦᎵᏙᏗ)
ᏗᎦᎵᏙᏗ,container (ᎦᎵᏙᏗ)
ᎦᎵᏣᏗ,bow (ᎦᎵᏣᏗ)
ᏗᎦᎵᏣᏗ,bow (ᎦᎵᏣᏗ)
ᎦᎵᏦᎯᏓ,fat (ᎦᎵᏦᎯᏓ)
ᏗᎾᎵᏦᎯᏓ,fat (ᎦᎵᏦᎯᏓ)
ᎦᎵᏦᏕ,house (ᎦᎵᏦᏕ)
ᎦᎵᏦᏛᎢ,tent (ᎦᎵᏦᏛᎢ)
ᏕᎦᎵᏦᏛᎢ,tent (ᎦᎵᏦᏛᎢ)
ᎦᎵᏦᏛᏙᏗ,roofing (ᎦᎵᏦᏛᏙᏗ)
ᎦᎵᏬᎦ,"it (animal, plant) is dying (ᎦᎵᏬᎦ)"
ᏥᎵᏬᎦ,"it (animal, plant) is dying (ᎦᎵᏬᎦ)"
ᎤᎵᏬᏨᎢ,"it (animal, plant) is dying (ᎦᎵᏬᎦ)"
ᎦᎵᏬᎪᎢ,"it (animal, plant) is dying (ᎦᎵᏬᎦ)"
ᎦᎵᏬᎩ,"One who is it (animal, plant) is dying (ᎦᎵᏬᎦ) Synthetic"
ᎯᎵᏬᎩ,"it (animal, plant) is dying (ᎦᎵᏬᎦ)"
ᎦᎵᏬᎩ,"Let be it (animal, plant) is dying (ᎦᎵᏬᎦ) Synthetic"
ᎦᎵᏬᎦ,"Recently it (animal, plant) is dying (ᎦᎵᏬᎦ) Synthetic"
ᎤᎵᏬᏍᏗ,"it (animal, plant) is dying (ᎦᎵᏬᎦ)"
ᎦᎵᏬᏍᏗ,"[For doing unto/For the doing of]  (animal, plant) is dying (ᎦᎵᏬᎦ) Synthetic"
ᎦᎵᏬᏍᏙᏗ,"Tool for  (animal, plant) is dying (ᎦᎵᏬᎦ) Synthetic"
ᎦᎶᎩᎠ,hoeing it (ᎦᎶᎩᎠ)
ᏥᎶᎩᎠ,hoeing it (ᎦᎶᎩᎠ)
ᎤᎶᎦᏅᎢ,hoeing it (ᎦᎶᎩᎠ)
ᎦᎶᎩᏍᎪᎢ,hoeing it (ᎦᎶᎩᎠ)
ᎦᎶᎩᏍᎩ,One who is hoeing it (ᎦᎶᎩᎠ) Synthetic
ᎯᎶᎬᎦ,hoeing it (ᎦᎶᎩᎠ)
ᎦᎶᎬᎦ,Recently hoeing it (ᎦᎶᎩᎠ) Synthetic
ᎤᎶᎪᏗ,hoeing it (ᎦᎶᎩᎠ)
ᎦᎶᎪᏗ,[For doing unto/For the doing of] hoeing  (ᎦᎶᎩᎠ) Synthetic
ᎦᎶᎪᏙᏗ,Tool for hoeing  (ᎦᎶᎩᎠ) Synthetic
ᎦᎶᎪᏗ,hoe (ᎦᎶᎪᏗ)
ᏗᎦᎶᎪᏗ,hoe (ᎦᎶᎪᏗ)
ᎦᎶᎯᏍᏗᎢ,"doorway, door (ᎦᎶᎯᏍᏗᎢ)"
ᏗᎦᎶᎯᏍᏗᎢ,"doorway, door (ᎦᎶᎯᏍᏗᎢ)"
ᎦᎶᎯᏍᏗᎭ,stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ)
ᏥᎶᎢᏍᏗᎭ,stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ)
ᎤᎶᎯᏍᏔᏅᎢ,stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ)
ᎦᎶᎯᏍᏗᏍᎪᎢ,stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ)
ᎦᎶᎯᏍᏗᏍᎩ,One who is stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ) Synthetic
ᎯᎶᎯᏍᏓ,stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ)
ᎦᎶᎯᏍᏓ,Recently stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ) Synthetic
ᎤᎶᎯᏍᏙᏗ,stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ)
ᎦᎶᎯᏍᏙᏗ,[For doing unto/For the doing of] stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ) Synthetic
ᎦᎶᎯᏍᏙᏙᏗ,Tool for stopping by (on his way somewhere) (ᎦᎶᎯᏍᏗᎭ) Synthetic
ᎦᎶᎯᏎᎭ,"over-taking him, it (ᎦᎶᎯᏎᎭ)"
ᏥᎶᎢᏎᎭ,"over-taking him, it (ᎦᎶᎯᏎᎭ)"
ᎤᎶᎯᏎᎸᎢ,"over-taking him, it (ᎦᎶᎯᏎᎭ)"
ᎦᎶᎯᏎᎰᎢ,"over-taking him, it (ᎦᎶᎯᏎᎭ)"
ᎦᎶᎯᏎᎯ,"One who is over-taking him, it (ᎦᎶᎯᏎᎭ) Synthetic"
ᎯᎶᎢᏏ,"over-taking him, it (ᎦᎶᎯᏎᎭ)"
ᎦᎶᎢᏏ,"Let be over-taking him, it (ᎦᎶᎯᏎᎭ) Synthetic"
ᎦᎶᎢᏌ,"Recently over-taking him, it (ᎦᎶᎯᏎᎭ) Synthetic"
ᎤᎶᎯᏍᏎᏗ,"over-taking him, it (ᎦᎶᎯᏎᎭ)"
ᎦᎶᎯᏍᏎᏗ,[For doing unto/For the doing of] over-taking  (ᎦᎶᎯᏎᎭ) Synthetic
ᎦᎶᎯᏍᏎᏙᏗ,Tool for over-taking  (ᎦᎶᎯᏎᎭ) Synthetic
ᎦᎶᎾᏍᏗᎭ,bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ)
ᏥᎶᎾᏍᏗᎭ,bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ)
ᎤᎶᎾᏍᏔᏅᎢ,bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ)
ᎦᎶᎾᏍᏗᏍᎪᎢ,bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ)
ᎦᎶᎾᏍᏗᏍᎩ,One who is bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ) Synthetic
ᎯᎶᎾᏍᏓ,bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ)
ᎦᎶᎾᏍᏓ,Recently bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ) Synthetic
ᎤᎶᎾᏍᏙᏗ,bluffing him. deceiving him tricking him (ᎦᎶᎾᏍᏗᎭ)
ᎦᎶᎾᏍᏙᏗ,[For doing unto/For the doing of] bluffing . deceiving  tricking  (ᎦᎶᎾᏍᏗᎭ) Synthetic
ᎦᎶᎾᏍᏙᏙᏗ,Tool for bluffing . deceiving  tricking  (ᎦᎶᎾᏍᏗᎭ) Synthetic
ᎦᎶᏁᎠ,oiling it. (ᎦᎶᏁᎠ)
ᏥᎶᏁᎠ,oiling it. (ᎦᎶᏁᎠ)
ᎤᎶᏁᎥᎢ,oiling it. (ᎦᎶᏁᎠ)
ᎦᎶᏁᏍᎪᎢ,oiling it. (ᎦᎶᏁᎠ)
ᎦᎶᏁᏍᎩ,One who is oiling it. (ᎦᎶᏁᎠ) Synthetic
ᎯᎶᎾ,oiling it. (ᎦᎶᏁᎠ)
ᎦᎶᎾ,Recently oiling it. (ᎦᎶᏁᎠ) Synthetic
ᎤᎶᏁᏗ,oiling it. (ᎦᎶᏁᎠ)
ᎦᎶᏁᏗ,[For doing unto/For the doing of] oiling . (ᎦᎶᏁᎠ) Synthetic
ᎦᎶᏁᏙᏗ,Tool for oiling . (ᎦᎶᏁᎠ) Synthetic
ᎦᎶᏂ,August (ᎦᎶᏂ)
ᎦᎶᏄᎮᎭ,cheating (ᎦᎶᏄᎮᎭ)
ᏥᎶᏄᎡᎭ,cheating (ᎦᎶᏄᎮᎭ)
ᎤᎶᏄᎮᏢᎢ,cheating (ᎦᎶᏄᎮᎭ)
ᎦᎶᏄᎮᏍᎪᎢ,cheating (ᎦᎶᏄᎮᎭ)
ᎦᎶᏄᎮᏍᎩ,One who is cheating (ᎦᎶᏄᎮᎭ) Synthetic
ᎯᎶᏄᎲᎳ,cheating (ᎦᎶᏄᎮᎭ)
ᎦᎶᏄᎲᎳ,Recently cheating (ᎦᎶᏄᎮᎭ) Synthetic
ᎤᎶᏄᎮᏗ,cheating (ᎦᎶᏄᎮᎭ)
ᎦᎶᏄᎮᏗ,[For doing unto/For the doing of] cheating (ᎦᎶᏄᎮᎭ) Synthetic
ᎦᎶᏄᎮᏙᏗ,Tool for cheating (ᎦᎶᏄᎮᎭ) Synthetic
ᎦᎶᏅᏗᎭ,making him fall from an elevated psition (ᎦᎶᏅᏗᎭ)
ᏥᎶᏅᏗᎭ,making him fall from an elevated psition (ᎦᎶᏅᏗᎭ)
ᎤᎶᏅᏔᏅᎢ,making him fall from an elevated psition (ᎦᎶᏅᏗᎭ)
ᎦᎶᏅᏗᏍᎪᎢ,making him fall from an elevated psition (ᎦᎶᏅᏗᎭ)
ᎦᎶᏅᏗᏍᎩ,One who is making him fall from an elevated psition (ᎦᎶᏅᏗᎭ) Synthetic
ᏂᎶᏅᏓ,making him fall from an elevated psition (ᎦᎶᏅᏗᎭ)
ᎤᎶᏅᏙᏗ,making him fall from an elevated psition (ᎦᎶᏅᏗᎭ)
ᎦᎶᏅᏙᏗ,[For doing unto/For the doing of] making  fall from an elevated psition (ᎦᎶᏅᏗᎭ) Synthetic
ᎦᎶᏅᏙᏙᏗ,Tool for making  fall from an elevated psition (ᎦᎶᏅᏗᎭ) Synthetic
ᎦᎶᏇ,gun (ᎦᎶᏇ)
ᏗᎦᎶᏇ,gun (ᎦᎶᏇ)
ᎦᎶᏍᎦ,"v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ)"
ᏥᎶᏍᎦ,"v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ)"
ᎤᎶᏍᎦ,"v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ)"
ᎦᎶᏍᎪᎢ,"v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ)"
ᎦᎶᏍᎩ,"One who is v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ) Synthetic"
ᎯᎶᎯ,"v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ)"
ᎦᎶᎯ,"Let be v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ) Synthetic"
ᎦᎶᎭ,"Recently v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ) Synthetic"
ᎯᎶᎯᏍᏗ,"v.i. passing by without stopping v.t. passing it (test, exam, etc.) (ᎦᎶᏍᎦ)"
ᎦᎷᎦ,arriving (ᎦᎷᎦ)
ᏥᎷᎦ,arriving (ᎦᎷᎦ)
ᎤᎷᏨᎢ,arriving (ᎦᎷᎦ)
ᎦᎷᎪᎢ,arriving (ᎦᎷᎦ)
ᎦᎷᎩ,One who is arriving (ᎦᎷᎦ) Synthetic
ᎯᎷᎩ,arriving (ᎦᎷᎦ)
ᎦᎷᎩ,Let be arriving (ᎦᎷᎦ) Synthetic
ᎦᎷᎦ,Recently arriving (ᎦᎷᎦ) Synthetic
ᎤᎷᎯᏍᏗ,arriving (ᎦᎷᎦ)
ᎦᎷᎯᏍᏗ,[For doing unto/For the doing of] arriving (ᎦᎷᎦ) Synthetic
ᎦᎷᎯᏍᏙᏗ,Tool for arriving (ᎦᎷᎦ) Synthetic
ᎦᎷᎶᎦ,lacking missing (ᎦᎷᎶᎦ)
ᏥᎷᎶᎦ,lacking missing (ᎦᎷᎶᎦ)
ᎤᎷᎶᏨᎢ,lacking missing (ᎦᎷᎶᎦ)
ᎠᎷᎶᎪᎢ,lacking missing (ᎦᎷᎶᎦ)
ᎠᎷᎶᎩ,One who is lacking missing (ᎦᎷᎶᎦ) Synthetic
ᎯᎷᎶᎩ,lacking missing (ᎦᎷᎶᎦ)
ᎦᎷᎶᎩ,Let be lacking missing (ᎦᎷᎶᎦ) Synthetic
ᎦᎷᎶᎦ,Recently lacking missing (ᎦᎷᎶᎦ) Synthetic
ᎤᎷᎶᏍᏗ,lacking missing (ᎦᎷᎶᎦ)
ᎦᎷᎶᏍᏗ,[For doing unto/For the doing of] lacking missing (ᎦᎷᎶᎦ) Synthetic
ᎦᎷᎶᏍᏙᏗ,Tool for lacking missing (ᎦᎷᎶᎦ) Synthetic
ᎦᎷᏯᏍᎦ,chopping it (ᎦᎷᏯᏍᎦ)
ᏥᎷᏯᏍᎦ,chopping it (ᎦᎷᏯᏍᎦ)
ᎤᎷᏴᎢ,chopping it (ᎦᎷᏯᏍᎦ)
ᎦᎷᏯᏍᎪᎢ,chopping it (ᎦᎷᏯᏍᎦ)
ᎦᎷᏯᏍᎩ,One who is chopping it (ᎦᎷᏯᏍᎦ) Synthetic
ᎯᎷᏯ,chopping it (ᎦᎷᏯᏍᎦ)
ᎦᎷᏯ,Recently chopping it (ᎦᎷᏯᏍᎦ) Synthetic
ᎤᎷᏯᏍᏗ,chopping it (ᎦᎷᏯᏍᎦ)
ᎦᎷᏯᏍᏗ,[For doing unto/For the doing of] chopping  (ᎦᎷᏯᏍᎦ) Synthetic
ᎦᎷᏯᏍᏙᏗ,Tool for chopping  (ᎦᎷᏯᏍᎦ) Synthetic
ᎦᎷᏯᏍᏗ,bed bug (ᎦᎷᏯᏍᏗ)
ᎠᏂᎦᎷᏯᏍᏗ,bed bug (ᎦᎷᏯᏍᏗ)
ᎦᎷᏯᏍᏗ,axe (ᎦᎷᏯᏍᏗ)
ᏗᎦᎷᏯᏍᏗ,axe (ᎦᎷᏯᏍᏗ)
ᎦᎸᎳᏗ,heaven (ᎦᎸᎳᏗ)
ᎦᎸᎳᏗ,high (ᎦᎸᎳᏗ)
ᎦᎸᎳᏗᎨᎢ,higher (ᎦᎸᎳᏗᎨᎢ)
ᎦᎸᎳᏗᏜ,above (ᎦᎸᎳᏗᏜ)
ᎦᎸᎶᎢ,Sky (ᎦᎸᎶᎢ)
ᎦᎸᏂᎭ,beating him up (ᎦᎸᏂᎭ)
ᏥᎸᏂᎭ,beating him up (ᎦᎸᏂᎭ)
ᎤᎸᏂᎸᎢ,beating him up (ᎦᎸᏂᎭ)
ᎦᎸᏂᎰᎢ,beating him up (ᎦᎸᏂᎭ)
ᎦᎸᏂᎯ,One who is beating him up (ᎦᎸᏂᎭ) Synthetic
ᎯᎸᏂᎦ,beating him up (ᎦᎸᏂᎭ)
ᎦᎸᏂᎦ,Recently beating him up (ᎦᎸᏂᎭ) Synthetic
ᎤᎸᏂᏍᏗ,beating him up (ᎦᎸᏂᎭ)
ᎦᎸᏂᏍᏗ,[For doing unto/For the doing of] beating  up (ᎦᎸᏂᎭ) Synthetic
ᎦᎸᏂᏍᏙᏗ,Tool for beating  up (ᎦᎸᏂᎭ) Synthetic
ᎦᎸᏍᎦ,putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ)
ᏥᎸᏍᎦ,putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ)
ᎤᎸᏅᎢ,putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ)
ᎦᎸᏍᎪᎢ,putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ)
ᎦᎸᏍᎩ,One who is putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ) Synthetic
ᎯᎸᎥᎦ,putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ)
ᎦᎸᎥᎦ,Recently putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ) Synthetic
ᎤᎸᏗ,putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ)
ᎦᎸᏗ,[For doing unto/For the doing of] putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ) Synthetic
ᎦᎸᏙᏗ,Tool for putting a flexible object in a hole or in a container (ᎦᎸᏍᎦ) Synthetic
ᎦᎸᏙᏗ,container for something flexible (ᎦᎸᏙᏗ)
ᏗᎦᎸᏙᏗ,container for something flexible (ᎦᎸᏙᏗ)
ᎦᎾᎵ,"castrated horse, dog sheep, etc. (ᎦᎾᎵ)"
ᎦᎾᎵ,lazy (ᎦᎾᎵ)
ᎠᏂᎾᎵ,lazy (ᎦᎾᎵ)
ᎦᎾᏌᏁᎠ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᏥᎾᏌᏁᎠ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᏥᎾᏌᏁᎠ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᎤᎾᏌᏁᏒᎢ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᎦᎾᏌᏁᏍᎪᎢ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᎦᎾᏌᏁᏍᎩ,"One who is pulling him, it (ᎦᎾᏌᏁᎠ) Synthetic"
ᎯᎾᏌᎾᎩ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᎯᎾᏌᎾᎩ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᎦᎾᏌᎾᎩ,"Let be pulling him, it (ᎦᎾᏌᏁᎠ) Synthetic"
ᎦᎾᏌᎾᎦ,"Recently pulling him, it (ᎦᎾᏌᏁᎠ) Synthetic"
ᎤᎾᏌᏁᏍᏗ,"pulling him, it (ᎦᎾᏌᏁᎠ)"
ᎦᎾᏌᏁᏍᏗ,[For doing unto/For the doing of] pulling  (ᎦᎾᏌᏁᎠ) Synthetic
ᎦᎾᏌᏁᏍᏙᏗ,Tool for pulling  (ᎦᎾᏌᏁᎠ) Synthetic
ᎦᎾᏏᏁᎦ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᏥᎾᏏᏁᎦ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᏥᎾᏏᏁᎦ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᎤᎾᏏᏅᏒᎢ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᎦᎾᏏᏁᎪᎢ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᎦᎾᏏᏁᎩ,"One who is dragging him, it towing it (ᎦᎾᏏᏁᎦ) Synthetic"
ᎯᎾᏏᏄᎦ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᎯᎾᏏᏄᎦ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᎦᎾᏏᏄᎦ,"Recently dragging him, it towing it (ᎦᎾᏏᏁᎦ) Synthetic"
ᎤᎾᏏᎤᏍᏗ,"dragging him, it towing it (ᎦᎾᏏᏁᎦ)"
ᎦᎾᏏᎤᏍᏗ,[For doing unto/For the doing of] dragging  towing  (ᎦᎾᏏᏁᎦ) Synthetic
ᎦᎾᏏᎤᏍᏙᏗ,Tool for dragging  towing  (ᎦᎾᏏᏁᎦ) Synthetic
ᎦᎾᏕᎦ,selling it (ᎦᎾᏕᎦ)
ᏂᎾᏕᎦ,selling it (ᎦᎾᏕᎦ)
ᎤᎾᏗᏅᏒᎢ,selling it (ᎦᎾᏕᎦ)
ᎦᎾᏕᎪᎢ,selling it (ᎦᎾᏕᎦ)
ᎦᎾᏕᎩ,One who is selling it (ᎦᎾᏕᎦ) Synthetic
ᎯᎾᏚᎦ,selling it (ᎦᎾᏕᎦ)
ᎦᎾᏚᎦ,Recently selling it (ᎦᎾᏕᎦ) Synthetic
ᎤᎾᏗᏅᏗ,selling it (ᎦᎾᏕᎦ)
ᎦᎾᏗᏅᏗ,[For doing unto/For the doing of] selling  (ᎦᎾᏕᎦ) Synthetic
ᎦᎾᏗᏅᏙᏗ,Tool for selling  (ᎦᎾᏕᎦ) Synthetic
ᎦᎾᏝᎢ,livestock (ᎦᎾᏝᎢ)
ᎦᎾᏢᏍᎦ,hiring him (ᎦᎾᏢᏍᎦ)
ᏥᎾᏢᏍᎦ,hiring him (ᎦᎾᏢᏍᎦ)
ᎤᎾᏢᏅᎢ,hiring him (ᎦᎾᏢᏍᎦ)
ᎦᎾᏢᏍᎪᎢ,hiring him (ᎦᎾᏢᏍᎦ)
ᎦᎾᏢᏍᎩ,One who is hiring him (ᎦᎾᏢᏍᎦ) Synthetic
ᎯᎾᏢᎥᎦ,hiring him (ᎦᎾᏢᏍᎦ)
ᎦᎾᏢᎥᎦ,Recently hiring him (ᎦᎾᏢᏍᎦ) Synthetic
ᎤᎾᏢᏗ,hiring him (ᎦᎾᏢᏍᎦ)
ᎦᎾᏢᏗ,[For doing unto/For the doing of] hiring  (ᎦᎾᏢᏍᎦ) Synthetic
ᎦᎾᏢᏙᏗ,Tool for hiring  (ᎦᎾᏢᏍᎦ) Synthetic
ᎦᎾᏩᏘᎭ,finding a flexible object. (ᎦᎾᏩᏘᎭ)
ᏥᎾᏩᏘᎭ,finding a flexible object. (ᎦᎾᏩᏘᎭ)
ᏥᎾᏩᏘᎭ,finding a flexible object. (ᎦᎾᏩᏘᎭ)
ᎤᎾᏩᏛᎲᎢ,finding a flexible object. (ᎦᎾᏩᏘᎭ)
ᎦᎾᏩᏘᏍᎪᎢ,finding a flexible object. (ᎦᎾᏩᏘᎭ)
ᎦᎾᏩᏘᏍᎩ,One who is finding a flexible object. (ᎦᎾᏩᏘᎭ) Synthetic
ᎯᎾᏩᏔ,finding a flexible object. (ᎦᎾᏩᏘᎭ)
